Date,USD,KZT,BYR,UAH,EUR
2012-09,31.517657142857143,0.21038814285714288,0.003739644285714286,3.8797590476190478,40.463519047619044
2012-10,31.115650000000002,0.20683513636363637,0.003649868636363636,3.81853,40.33854090909091
2012-11,31.398766666666667,0.20862761904761903,0.003675659047619048,3.8390052380952384,40.293280952380954
2012-12,30.73725909090909,0.20429545454545456,0.0035864636363636356,3.7879959090909088,40.31327272727273
2013-01,30.22714375,0.20041325000000001,0.003484900625,3.72094625,40.2749375
2013-02,30.163069999999998,0.20042265,0.0034936819999999997,3.711635,40.375209999999996
2013-03,30.800290476190476,0.20424785714285715,0.003571366666666667,3.787119523809524,39.935566666666666
2013-04,31.350214285714287,0.20761709523809524,0.003622407619047619,3.851229047619048,40.77988571428572
2013-05,31.305883333333334,0.20732266666666666,0.0036049299999999997,3.8473688888888886,40.54167777777778
2013-06,32.306795,0.21328809999999998,0.0037020764999999996,3.963861,42.59481
2013-07,32.74075,0.2145250909090909,0.0036898486363636366,4.018275454545455,42.81303181818182
2013-08,33.02487391304348,0.2159424347826087,0.0037020000000000004,4.064766956521739,43.969321739130436
2013-09,32.60167,0.21268085,0.0036026165,3.9909675,43.4832
2013-10,32.09922608695652,0.2084208695652174,0.003498783043478261,3.9219891304347825,43.74767826086956
2013-11,32.693999999999996,0.21313714285714286,0.0035113880952380955,3.9843642857142854,44.15250952380953
2013-12,32.88070476190476,0.21341314285714286,0.0034752385714285714,3.990625714285714,45.02860952380953
2014-01,33.784352941176465,0.21788952941176468,0.003518776470588235,4.038255882352941,46.058758823529416
2014-02,35.24404,0.20505885,0.0036261444999999993,3.9705595000000002,48.106415
2014-03,36.198565,0.19857135,0.0036817989999999995,3.6381524999999995,50.031365
2014-04,35.66772727272728,0.19592495454545453,0.0035858363636363634,3.0599772727272727,49.24076818181818
2014-05,34.833655,0.1908112,0.0034681179999999996,2.9413305000000003,47.837295
2014-06,34.449533333333335,0.18772627777777776,0.003390172777777778,2.9027249999999998,46.86308333333333
2014-07,34.635408695652174,0.1887206086956522,0.003375368695652174,2.9422882608695655,46.95678695652174
2014-08,36.09842727272727,0.19827372727272727,0.003476080909090909,2.793852272727273,48.09929090909091
2014-09,37.90178095238095,0.2083060952380952,0.003601228095238095,2.924258571428571,48.97813333333333
2014-10,40.79868695652174,0.22479939130434784,0.0038205595652173914,3.1492908695652178,51.75546086956522
2014-11,46.217484210526315,0.2554116842105263,0.004268172631578948,3.1126584210526316,57.68354736842105
2014-12,55.77043636363636,0.3062093181818182,0.0049760990909090905,3.568780454545455,68.76348181818182
2015-01,65.1530875,0.35395899999999997,0.004303390000000001,4.12355125,75.3377125
2015-02,64.51817368421052,0.3485879473684211,0.004226043157894737,2.739435789473684,73.29496315789474
2015-03,60.36309,0.3253893,0.0040456035,2.6245,65.41292
2015-04,53.21869545454546,0.28643104545454545,0.003685275,2.355835,57.35715
2015-05,50.46795789473684,0.2715625789473684,0.0035123484210526313,2.404674210526316,56.306305263157896
2015-06,54.449040000000004,0.2926589,0.0035571420000000005,2.558701,61.10389
2015-07,57.17966956521739,0.3061420434782609,0.003742675652173913,2.623002173913043,62.98847826086956
2015-08,65.42299047619048,0.32118161904761905,0.0040220047619047615,3.0154300000000003,72.83989523809524
2015-09,66.78289545454545,0.25763318181818184,0.003780817727272727,3.0650850000000003,75.03959545454546
2015-10,63.24558695652174,0.22927278260869566,0.003638323043478261,2.8887147826086954,71.04058260869566
2015-11,65.02956315789474,0.2138514736842105,0.003650627368421053,2.787597894736842,69.8765052631579
2015-12,69.70484782608696,0.215855,0.003810617391304348,2.972089565217391,75.78508695652174
2016-01,77.934425,0.2110390625,0.003837633125,3.19770375,84.7717375
2016-02,77.3284947368421,0.21538947368421052,0.003565641052631579,2.937741578947368,85.95398421052631
2016-03,70.41831904761905,0.20399380952380952,0.0034115319047619045,2.6686971428571433,78.14841904761904
2016-04,66.68263636363636,0.19782522727272728,0.0033550463636363636,2.6062759090909093,75.60655
2016-05,65.83865555555556,0.19757311111111112,0.0033760044444444445,2.6110055555555554,74.3600111111111
2016-06,65.21926666666667,0.1938024761904762,0.0032770523809523807,2.6143666666666667,73.2865
2016-07,64.33796818181818,0.1883955,32.227422727272725,2.5924463636363635,71.1954909090909
2016-08,64.93652727272728,0.18856649999999997,33.16809090909091,2.5889990909090908,72.7963409090909
2016-09,64.55720454545454,0.19063454545454547,33.15106363636364,2.4604354545454545,72.36257727272726
2016-10,62.62000476190476,0.1885622857142857,32.75530476190476,2.4325519047619046,69.12535238095238
2016-11,64.3137380952381,0.18954704761904764,33.22774285714286,2.4994238095238095,69.53885238095238
2016-12,62.09129130434783,0.1856335652173913,31.648830434782607,2.367647391304348,65.51931304347826
2017-01,59.629856249999996,0.1801985625,30.65629375,2.183889375,63.563418750000004
2017-02,58.539361111111106,0.18238244444444449,30.845150000000004,2.1633544444444444,62.40105555555556
2017-03,58.006631818181816,0.1835212272727273,30.649454545454546,2.1480722727272727,62.00028636363636
2017-04,56.43561428571428,0.18067161904761903,30.009966666666667,2.1007038095238095,60.460904761904764
2017-05,56.950068421052634,0.18165015789473685,30.55041052631579,2.156148947368421,62.95527368421053
2017-06,57.89317619047618,0.1816434761904762,30.583814285714283,2.217345714285714,64.96590476190477
2017-07,59.69267619047619,0.18322738095238095,30.5291,2.2992285714285714,68.62092380952382
2017-08,59.61272608695652,0.1789944347826087,30.701847826086958,2.3244365217391305,70.3716
2017-09,57.744690909090906,0.17015745454545456,29.801713636363637,2.208623181818182,68.79167272727273
2017-10,57.69805238095238,0.17128066666666666,29.381966666666667,2.1663257142857146,67.85532857142857
2017-11,58.92655238095238,0.17732114285714284,29.552209523809523,2.2066985714285714,69.13203333333334
2017-12,58.573854545454545,0.17550722727272727,29.12606363636364,2.127232727272727,69.33787727272727
2018-01,56.4981,0.17361118749999999,28.38914375,1.9772837500000002,69.02
2018-02,56.80670526315789,0.17638694736842106,28.75011052631579,2.0909015789473684,70.30125263157895
2018-03,57.06360476190476,0.1780052380952381,29.168361904761905,2.165854285714286,70.3558619047619
2018-04,60.769890476190476,0.18669366666666665,30.305238095238092,2.3255109523809523,74.64851428571428
2018-05,62.2309,0.18946236842105266,31.00435789473684,2.3780015789473685,73.51863157894736
2018-06,62.768504761904765,0.18647442857142857,31.353090476190477,2.3928852380952383,73.26981428571428
2018-07,62.86194761904761,0.18251209523809525,31.683252380952382,2.3811590476190476,73.44673333333333
2018-08,66.07640869565218,0.18481039130434784,32.413626086956526,2.401988695652174,76.29870000000001
2018-09,67.66609523809524,0.18421738095238094,31.97844761904762,2.4009938095238095,78.89983333333333
2018-10,65.85452727272728,0.17918886363636363,31.012072727272724,2.3420413636363637,75.71962272727272
2018-11,66.35568095238095,0.1791745238095238,31.27862857142857,2.3754219047619047,75.41989523809524
2018-12,67.33531363636364,0.18065490909090912,31.56738181818182,2.426064090909091,76.65442727272728
2019-01,66.51254374999999,0.17583043750000002,30.892387499999998,2.3784187500000002,75.9632125
2019-02,65.810525,0.17434855,30.55251,2.4252825000000002,74.72684000000001
2019-03,65.09225714285715,0.1721457619047619,30.619928571428574,2.42321,73.66820952380952
2019-04,64.60310476190476,0.17022685714285715,30.5534,2.4134014285714285,72.62304761904763
2019-05,64.81870555555555,0.1705962222222222,31.016333333333332,2.459277222222222,72.49447777777777
2019-06,64.16905,0.16786930000000003,31.041835,2.4236435,72.39603
2019-07,63.22268181818181,0.16462954545454547,31.057118181818183,2.4594931818181816,70.9685909090909
2019-08,65.58748260869565,0.1695085652173913,31.906852173913045,2.5984504347826087,72.9703695652174
2019-09,64.958705,0.1677842,31.28083,2.6257045,71.55244
2019-10,64.37499130434783,0.1653517391304348,31.29617391304348,2.5950908695652175,71.0582347826087
2019-11,63.86711904761904,0.16469404761904763,31.03695238095238,2.6263666666666667,70.60821428571428
2019-12,62.932538095238094,0.16386828571428574,29.88924761904762,2.669797142857143,69.89192857142856
2020-01,61.81214705882353,0.1633064705882353,29.1495,2.5467270588235293,68.57083529411766
2020-02,63.97975,0.1691572,29.186835000000002,2.6005385,69.852565
2020-03,73.71944210526316,0.1760795263157895,30.58737894736842,2.779068421052632,81.49284736842105
2020-04,74.76353333333333,0.17331083333333333,30.156544444444446,2.7564177777777776,81.21167222222222
2020-05,72.50029444444445,0.1735749444444444,29.91061111111111,2.706952777777778,78.96706666666665
2020-06,69.196715,0.1718825,29.042219999999997,2.591395,77.88653000000001
2020-07,71.29407391304348,0.17300100000000002,29.551873913043476,2.610325652173913,81.48829565217392
2020-08,73.79810952380953,0.1758884761904762,29.535328571428572,2.682900476190476,87.28022857142858
2020-09,75.72798636363636,0.1783448181818182,28.988663636363636,2.7067813636363636,89.36072727272727
2020-10,77.66354782608695,0.18070434782608696,30.04541304347826,2.741258695652174,91.3897347826087
2020-11,76.83946842105263,0.17927047368421054,29.844110526315788,2.7166894736842107,90.9064105263158
2020-12,74.2167043478261,0.17625117391304346,29.023665217391304,2.6360382608695656,90.20871739130435
2021-01,74.392475,0.17680206250000002,28.9251875,2.642709375,90.38354375
2021-02,74.3168157894737,0.17748536842105264,28.54944736842105,2.6656747368421057,89.87867894736841
2021-03,74.39713333333333,0.1768414761904762,28.52335238095238,2.676650476190476,88.63092380952381
2021-04,76.14393181818183,0.17687081818181816,29.157822727272727,2.7272895454545454,90.90608181818182
2021-05,74.00427368421053,0.17298173684210524,29.27104210526316,2.682892105263158,89.87872631578948
2021-06,72.61685714285714,0.1697882380952381,28.8087380952381,2.666751428571428,87.6070380952381
2021-07,73.88989130434783,0.1729424347826087,29.120039130434783,2.7179143478260874,87.36993913043477
2021-08,73.58273333333334,0.17279819047619047,29.312247619047618,2.749259523809524,86.59522857142858
2021-09,72.92621818181819,0.17118499999999998,29.141572727272727,2.729000909090909,85.93539090909091
2021-10,71.45009090909092,0.1677455909090909,29.029754545454544,2.709888636363636,82.90047727272727
2021-11,72.69891052631579,0.16847605263157892,29.367805263157894,2.7452273684210526,82.89342105263158
2021-12,73.76931304347826,0.16878391304347826,29.14433043478261,2.7104604347826085,83.37078260869565
2022-01,76.59474666666667,0.17578773333333333,29.586313333333333,2.712838,86.83660666666667
2022-02,77.16937368421053,0.17762531578947371,29.693852631578945,2.7113147368421053,87.47685263157895
2022-03,103.47004545454546,0.20668818181818183,32.770140909090905,3.462703181818182,114.18151363636365
2022-04,77.89918636363636,0.17134513636363635,27.821868181818182,2.622015909090909,84.35275909090909
2022-05,63.312741176470595,0.1472024705882353,25.017870588235297,2.1429794117647054,65.97332352941176
2022-06,57.178557142857144,0.13003266666666666,22.31742857142857,1.9361357142857145,60.00744285714286
2022-07,53.78856666666667,0.11510799999999997,20.805733333333333,1.8269433333333336,56.060833333333335
